County,ZIP Code,Total Properties,Total Population,Median Income,Median Property Value,Total Insurer-Initiated Nonrenewals (2015 - 2021),Percent Total Nonrenewals Over Period to Total Properties (2015-2021),Absolute Change in Insurer-Initiated Nonrenewals (2015 - 2021),Percent Change in Insurer-Initiated Nonrenewals (2015 - 2021),Percent Nonrenewals of Total Properties (2021),2015_New,2015_Renewed,2015_Insured-Initiated Nonrenewed,2015_Insurer-Initiated Nonrenewed,2015_ins_owner_nr_ratio,2015_new_ins_nr_ratio,2021_New,2021_Renewed,2021_Insured-Initiated Nonrenewed,2021_Insurer-Initiated Nonrenewed,2021_ins_owner_nr_ratio,2021_new_ins_nr_ratio
Alameda,94606,"5,884","38,220","$29,123","$548,600","2,768",47.04,5,6.02,1.50,494,3866,385,83,0.215584415584416,5.95180722891566,568,4069,437,88,0.20137299771167,6.45454545454545
Stanislaus,95354,"9,002","24,923","$25,646","$256,000","5,149",57.20,13,5.99,2.55,964,5981,710,217,0.305633802816901,4.44239631336406,990,6169,782,230,0.294117647058824,4.30434782608696
Los Angeles,91506,"5,952","18,591","$43,336","$721,400","2,767",46.49,4,5.97,1.19,503,4729,412,67,0.162621359223301,7.50746268656716,512,4811,427,71,0.166276346604215,7.2112676056338
Los Angeles,91601,"5,688","36,841","$31,461","$656,100","2,730",48.00,5,5.95,1.56,468,3509,379,84,0.221635883905013,5.57142857142857,473,3597,392,89,0.227040816326531,5.31460674157303
San Luis Obispo,93451,"3,443","4,477","$26,750","$378,200",721,20.94,2,5.88,1.05,146,929,84,34,0.404761904761905,4.29411764705882,181,1123,120,36,0.3,5.02777777777778
Merced,95341,"8,434","33,090","$20,873","$199,700","3,489",41.37,7,5.88,1.49,697,3885,448,119,0.265625,5.85714285714286,1110,5068,632,126,0.199367088607595,8.80952380952381
Sacramento,95632,"11,015","31,911","$32,326","$354,900","5,869",53.28,9,5.84,1.48,1102,7249,797,154,0.193224592220828,7.15584415584416,1202,7860,957,163,0.170323928944619,7.37423312883436
Fresno,93631,"6,492","16,282","$30,741","$292,200","2,740",42.21,5,5.81,1.40,420,3449,359,86,0.239554317548747,4.88372093023256,524,3645,366,91,0.248633879781421,5.75824175824176
Shasta,96007,"10,635","23,228","$24,834","$225,200","4,510",42.41,12,5.71,2.09,783,6129,525,210,0.4,3.72857142857143,912,6379,710,222,0.312676056338028,4.10810810810811
Santa Clara,95117,"5,105","30,369","$38,943","$1,006,000","2,451",48.01,3,5.66,1.10,397,3674,342,53,0.154970760233918,7.49056603773585,425,3676,403,56,0.138957816377171,7.58928571428571
Marin,94901,"12,341","41,713","$41,770","$1,020,200","4,598",37.26,10,5.65,1.52,885,7995,686,177,0.25801749271137,5,916,8139,762,187,0.245406824146982,4.89839572192513
Yolo,95616,"10,525","52,212","$19,772","$672,300","4,508",42.83,5,5.62,0.89,688,8420,649,89,0.13713405238829,7.73033707865169,780,8330,674,94,0.13946587537092,8.29787234042553
San Bernardino,92392,"21,666","58,393","$26,134","$232,500","14,163",65.37,25,5.62,2.17,2346,14300,2020,445,0.22029702970297,5.27191011235955,2813,14181,2133,470,0.220346929207689,5.98510638297872
San Diego,92075,"3,462","12,752","$49,272","$1,202,900","1,884",54.42,4,5.56,2.20,310,2832,236,72,0.305084745762712,4.30555555555556,323,2806,309,76,0.245954692556634,4.25
Solano,94571,"6,580","10,605","$32,294","$344,100","3,522",53.53,4,5.56,1.16,640,3501,426,72,0.169014084507042,8.88888888888889,1049,4602,612,76,0.124183006535948,13.8026315789474
Kern,93280,"9,631","28,138","$17,989","$169,100","2,387",24.78,6,5.50,1.19,436,3496,294,109,0.370748299319728,4,469,4066,321,115,0.358255451713396,4.07826086956522
Contra Costa,94806,"14,962","64,286","$29,647","$402,800","7,311",48.86,11,5.50,1.41,1295,10718,1074,200,0.186219739292365,6.475,1256,10873,1064,211,0.198308270676692,5.95260663507109
Fresno,93648,"3,273","16,087","$17,026","$164,900","1,217",37.18,3,5.36,1.80,254,1947,158,56,0.354430379746835,4.53571428571429,225,2194,160,59,0.36875,3.8135593220339
Sacramento,95834,"9,916","30,076","$33,229","$359,900","6,053",61.04,8,5.30,1.60,791,4362,627,151,0.240829346092504,5.23841059602649,1529,7041,1178,159,0.134974533106961,9.61635220125786
Stanislaus,95357,"4,218","11,765","$30,961","$301,400","2,093",49.62,3,5.26,1.42,371,2776,267,57,0.213483146067416,6.50877192982456,343,2962,305,60,0.19672131147541,5.71666666666667
Tuolumne,95379,"2,350","4,003","$26,797","$293,300",663,28.21,4,5.19,3.45,89,1156,75,77,1.02666666666667,1.15584415584416,163,1105,123,81,0.658536585365854,2.01234567901235
Merced,95348,"10,474","34,002","$21,602","$243,200","5,386",51.42,7,5.15,1.37,869,5728,671,136,0.202682563338301,6.38970588235294,1333,6827,983,143,0.145473041709054,9.32167832167832
San Joaquin,95207,"12,430","52,269","$26,423","$269,600","6,649",53.49,13,5.14,2.14,1149,8309,910,253,0.278021978021978,4.54150197628459,1246,8365,978,266,0.2719836400818,4.68421052631579
Kern,93240,"4,999","6,327","$19,422","$122,400","1,583",31.67,4,4.94,1.70,272,2081,172,81,0.47093023255814,3.35802469135802,284,1898,224,85,0.379464285714286,3.34117647058824
Los Angeles,91107,"10,670","32,503","$49,209","$843,700","5,214",48.87,8,4.94,1.59,922,8449,758,162,0.213720316622691,5.69135802469136,945,8569,800,170,0.2125,5.55882352941176
Monterey,93933,"6,605","25,442","$31,385","$522,300","2,808",42.51,3,4.92,0.97,448,3501,273,61,0.223443223443223,7.34426229508197,682,4608,517,64,0.123791102514507,10.65625
Los Angeles,91792,"6,043","29,619","$31,180","$492,800","3,258",53.91,5,4.85,1.79,586,4810,466,103,0.221030042918455,5.68932038834952,538,4850,455,108,0.237362637362637,4.98148148148148
Los Angeles,93535,"43,636","74,264","$28,759","$209,500","14,345",32.87,29,4.81,1.45,2697,14651,1916,603,0.314718162839248,4.4726368159204,2865,15429,2287,632,0.276344556187145,4.53322784810127
El Dorado,96142,"3,231",885,"$31,983","$450,000",895,27.70,2,4.76,1.36,151,1483,123,42,0.341463414634146,3.5952380952381,192,1330,127,44,0.346456692913386,4.36363636363636
Los Angeles,90808,"13,722","39,330","$51,491","$650,400","6,795",49.52,7,4.73,1.13,1136,12513,945,148,0.156613756613757,7.67567567567568,1196,12541,1060,155,0.14622641509434,7.71612903225806
El Dorado,95633,"1,754","4,188","$39,773","$366,300",553,31.53,3,4.69,3.82,55,973,58,64,1.10344827586207,0.859375,106,955,84,67,0.797619047619048,1.58208955223881
Orange,92604,"5,486","28,990","$41,543","$750,300","2,973",54.19,3,4.48,1.28,479,4512,420,67,0.15952380952381,7.14925373134328,532,4537,458,70,0.152838427947598,7.6
Solano,94533,"22,081","75,909","$32,788","$355,600","11,451",51.86,13,4.47,1.38,2040,15470,1524,291,0.190944881889764,7.01030927835052,2388,16222,1885,304,0.161273209549072,7.85526315789474
San Joaquin,95242,"11,456","26,409","$35,618","$380,200","5,600",48.88,7,4.43,1.44,909,7095,753,158,0.209827357237716,5.75316455696203,1257,7662,907,165,0.181918412348401,7.61818181818182
Orange,92662,"1,427","2,519","$59,583","$2,000,001",856,59.99,1,4.35,1.68,120,1207,100,23,0.23,5.21739130434783,184,1167,149,24,0.161073825503356,7.66666666666667
Los Angeles,91016,"10,856","41,105","$35,309","$642,400","4,980",45.87,6,4.29,1.34,953,8665,713,140,0.196353436185133,6.80714285714286,910,8798,771,146,0.189364461738003,6.23287671232877
Los Angeles,90254,"5,642","19,539","$78,544","$1,542,900","2,823",50.04,3,4.11,1.35,510,4916,436,73,0.16743119266055,6.98630136986301,550,4962,510,76,0.149019607843137,7.23684210526316
Orange,92708,"15,845","56,953","$37,691","$734,500","8,229",51.93,9,4.07,1.45,1454,12672,1189,221,0.185870479394449,6.57918552036199,1427,12668,1184,230,0.194256756756757,6.20434782608696
San Joaquin,95220,"2,868","7,576","$32,601","$514,300","1,058",36.89,2,4.00,1.81,201,1545,152,50,0.328947368421053,4.02,243,1566,160,52,0.325,4.67307692307692
Los Angeles,90065,"12,580","46,461","$30,108","$706,900","4,820",38.31,8,3.90,1.69,1047,8164,691,205,0.296671490593343,5.10731707317073,1043,8616,824,213,0.258495145631068,4.89671361502347
Stanislaus,95350,"16,172","54,210","$27,574","$265,000","9,790",60.54,12,3.88,1.98,1764,12767,1376,309,0.224563953488372,5.70873786407767,1730,13049,1474,321,0.217774762550882,5.38940809968847
Los Angeles,90303,"4,399","24,374","$25,626","$468,900","1,734",39.42,4,3.81,2.48,367,3711,262,105,0.400763358778626,3.4952380952381,409,3809,302,109,0.360927152317881,3.75229357798165
Shasta,96001,"15,968","34,293","$29,601","$284,700","8,284",51.88,10,3.77,1.72,1264,10393,989,265,0.267947421638018,4.76981132075472,1545,10222,1334,275,0.206146926536732,5.61818181818182
Placer,95648,"25,475","52,949","$38,431","$454,400","15,628",61.35,11,3.77,1.19,2703,16805,2109,292,0.138454243717402,9.25684931506849,3171,18078,2400,303,0.12625,10.4653465346535
Stanislaus,95326,"3,373","10,147","$38,801","$349,400","1,562",46.31,2,3.70,1.66,295,2032,221,54,0.244343891402715,5.46296296296296,313,2148,229,56,0.244541484716157,5.58928571428571
Imperial,92250,"3,649","8,655","$22,293","$215,600",769,21.07,2,3.70,1.53,172,1349,102,54,0.529411764705882,3.18518518518519,166,1442,125,56,0.448,2.96428571428571
Ventura,93036,"9,971","48,162","$30,359","$477,700","4,053",40.65,5,3.57,1.45,896,5404,490,140,0.285714285714286,6.4,810,6496,649,145,0.223420647149461,5.58620689655172
Tulare,93277,"16,597","52,271","$30,836","$225,000","10,235",61.67,13,3.56,2.28,1700,12971,1318,365,0.276934749620637,4.65753424657534,1875,12961,1496,378,0.252673796791444,4.96031746031746
Orange,92841,"6,697","33,754","$25,959","$567,600","4,284",63.97,5,3.47,2.22,804,5390,656,144,0.219512195121951,5.58333333333333,777,5519,577,149,0.258232235701906,5.21476510067114
San Joaquin,95377,"12,195","32,091","$43,802","$491,600","7,098",58.20,5,3.36,1.26,1114,7327,898,149,0.165924276169265,7.47651006711409,1683,8454,1200,154,0.128333333333333,10.9285714285714
Los Angeles,90815,"11,655","41,312","$47,405","$645,100","5,739",49.24,4,3.33,1.06,953,10336,788,120,0.152284263959391,7.94166666666667,1010,10387,919,124,0.134929270946681,8.14516129032258
Merced,95315,"3,337","14,520","$23,489","$250,500","1,588",47.59,2,3.28,1.89,281,2342,238,61,0.256302521008403,4.60655737704918,318,2472,231,63,0.272727272727273,5.04761904761905
Los Angeles,90404,"2,888","22,929","$41,942","$834,400",831,28.77,1,3.23,1.11,165,1458,139,31,0.223021582733813,5.32258064516129,154,1412,137,32,0.233576642335766,4.8125
Monterey,93924,"3,424","6,514","$47,840","$954,700","1,245",36.36,2,3.23,1.87,217,2264,147,62,0.421768707482993,3.5,230,2168,219,64,0.292237442922374,3.59375
Los Angeles,90007,"4,128","42,433","$14,205","$622,600","1,218",29.51,3,3.23,2.33,283,1682,153,93,0.607843137254902,3.04301075268817,337,1823,234,96,0.41025641025641,3.51041666666667
Alameda,94703,"4,544","21,697","$44,249","$917,500","2,023",44.52,2,3.13,1.45,336,3788,277,64,0.231046931407942,5.25,410,3844,355,66,0.185915492957746,6.21212121212121
Sacramento,95831,"13,881","43,094","$43,258","$417,700","6,800",48.99,5,3.03,1.22,1178,11689,973,165,0.169578622816033,7.13939393939394,1181,11900,986,170,0.172413793103448,6.94705882352941
Sacramento,95610,"12,563","46,305","$31,532","$331,400","7,906",62.93,7,2.92,1.97,1270,9752,1049,240,0.228789323164919,5.29166666666667,1408,9729,1170,247,0.211111111111111,5.7004048582996
Los Angeles,91367,"8,886","45,970","$49,958","$697,600","6,611",74.40,6,2.86,2.43,1129,7672,870,210,0.241379310344828,5.37619047619048,1302,7753,1090,216,0.198165137614679,6.02777777777778
Los Angeles,90291,"7,755","26,950","$61,827","$1,650,000","4,477",57.73,4,2.78,1.91,766,6238,632,144,0.227848101265823,5.31944444444445,892,6188,771,148,0.191958495460441,6.02702702702703
San Bernardino,92307,"20,468","39,149","$27,011","$259,500","9,644",47.12,9,2.56,1.76,1662,10085,1245,351,0.281927710843374,4.73504273504274,1912,10277,1474,360,0.244233378561737,5.31111111111111
Calaveras,95246,"1,697","1,159","$26,867","$310,500",453,26.69,1,2.50,2.42,35,705,65,40,0.615384615384615,0.875,76,524,64,41,0.640625,1.85365853658537
Tulare,93270,"2,385","5,367","$15,206","$194,900",477,20.00,1,2.44,1.76,87,776,50,41,0.82,2.1219512195122,124,816,85,42,0.494117647058824,2.95238095238095
Tulare,93274,"23,788","74,000","$27,138","$209,600","10,764",45.25,11,2.37,2.00,2044,14166,1357,464,0.341930729550479,4.4051724137931,2369,15947,1685,475,0.281899109792285,4.98736842105263
Los Angeles,91325,"6,476","34,575","$29,921","$667,300","4,001",61.78,3,2.31,2.05,705,5282,544,130,0.238970588235294,5.42307692307692,779,5486,599,133,0.2220367278798,5.85714285714286
Marin,94903,"10,617","30,427","$50,122","$855,800","3,763",35.44,3,2.31,1.25,653,6976,493,130,0.26369168356998,5.02307692307692,645,7037,585,133,0.227350427350427,4.84962406015038
Riverside,92225,"11,160","22,460","$16,797","$149,400","2,464",22.08,3,2.31,1.19,414,3982,268,130,0.485074626865672,3.18461538461538,629,4075,468,133,0.284188034188034,4.72932330827068
Kern,93555,"16,969","33,833","$34,363","$182,200","6,746",39.75,5,2.25,1.34,1059,9137,767,222,0.289439374185137,4.77027027027027,1349,9656,1139,227,0.199297629499561,5.94273127753304
Sacramento,95864,"9,214","23,352","$52,612","$587,000","5,739",62.29,4,2.08,2.13,1017,7826,803,192,0.239103362391034,5.296875,1103,8005,910,196,0.215384615384615,5.62755102040816
Los Angeles,91001,"12,313","37,818","$38,644","$748,100","5,608",45.55,5,2.08,1.99,1107,9991,767,240,0.312907431551499,4.6125,1062,10373,866,245,0.282909930715935,4.33469387755102
Santa Clara,95138,"5,613","20,674","$64,074","$1,021,400","3,436",61.22,2,2.02,1.80,609,4197,459,99,0.215686274509804,6.15151515151515,614,4265,529,101,0.190926275992439,6.07920792079208
Santa Cruz,95060,"15,317","47,801","$32,219","$890,000","5,827",38.04,5,1.89,1.76,1066,10991,796,264,0.331658291457286,4.03787878787879,1089,11042,922,269,0.29175704989154,4.04832713754647
Los Angeles,90806,"7,252","41,990","$25,188","$466,000","3,245",44.75,2,1.82,1.54,620,5530,489,110,0.224948875255624,5.63636363636364,624,5614,488,112,0.229508196721311,5.57142857142857
Fresno,93657,"12,610","35,666","$27,268","$269,600","4,931",39.10,3,1.78,1.36,917,7146,603,169,0.280265339966833,5.42603550295858,908,7763,735,172,0.234013605442177,5.27906976744186
Contra Costa,94523,"12,172","35,005","$57,848","$719,000","5,258",43.20,2,1.75,0.95,802,8432,692,114,0.164739884393064,7.03508771929825,1018,8442,968,116,0.119834710743802,8.77586206896552
Los Angeles,91206,"5,746","34,739","$31,125","$781,300","2,346",40.83,2,1.67,2.12,403,3794,293,120,0.409556313993174,3.35833333333333,482,3782,388,122,0.314432989690722,3.95081967213115
Orange,92840,"10,068","54,735","$26,836","$531,100","6,273",62.31,3,1.59,1.91,1111,8064,852,189,0.221830985915493,5.87830687830688,1165,8201,945,192,0.203174603174603,6.06770833333333
Ventura,93033,"13,105","84,701","$22,490","$402,100","5,827",44.46,4,1.48,2.09,1093,10298,801,270,0.337078651685393,4.04814814814815,1104,10335,866,274,0.316397228637413,4.02919708029197
San Joaquin,95203,"5,018","15,487","$25,663","$226,400","2,637",52.55,2,1.46,2.77,558,2872,364,137,0.376373626373626,4.07299270072993,582,3125,415,139,0.334939759036145,4.18705035971223
Fresno,93726,"9,874","42,824","$19,771","$182,600","5,577",56.48,2,1.15,1.78,887,7004,714,174,0.243697478991597,5.09770114942529,992,6974,841,176,0.209274673008323,5.63636363636364
Los Angeles,90018,"7,802","53,490","$22,934","$586,500","3,503",44.90,2,1.11,2.33,753,5018,468,180,0.384615384615385,4.18333333333333,851,5407,564,182,0.322695035460993,4.67582417582418
Butte,95973,"13,176","36,682","$32,016","$353,000","6,847",51.97,2,1.07,1.43,1109,8345,743,187,0.251682368775236,5.93048128342246,1366,9659,1097,189,0.17228805834093,7.22751322751323
Los Angeles,90402,"3,868","11,882","$70,170","$2,000,001","1,961",50.70,1,0.97,2.69,363,3207,295,103,0.349152542372881,3.52427184466019,422,3153,367,104,0.283378746594005,4.05769230769231
Contra Costa,94804,"12,809","40,931","$28,716","$436,900","5,837",45.57,2,0.95,1.66,1003,8424,774,210,0.271317829457364,4.77619047619048,1118,8707,904,212,0.234513274336283,5.27358490566038
Shasta,96019,"5,408","10,178","$23,400","$182,700","2,490",46.04,1,0.91,2.05,439,3038,327,110,0.336391437308869,3.99090909090909,505,3199,384,111,0.2890625,4.54954954954955
San Bernardino,92410,"9,506","45,052","$20,022","$161,100","4,603",48.42,3,0.87,3.66,1021,5306,624,345,0.552884615384615,2.95942028985507,1126,5669,742,348,0.46900269541779,3.23563218390805
Los Angeles,91776,"6,982","38,664","$23,930","$621,300","3,321",47.57,1,0.79,1.83,676,5591,530,127,0.239622641509434,5.32283464566929,655,5687,510,128,0.250980392156863,5.1171875
Solano,94589,"8,919","31,536","$29,405","$329,300","4,545",50.96,1,0.66,1.72,823,7128,647,152,0.234930448222566,5.41447368421053,850,7168,715,153,0.213986013986014,5.55555555555556
Sacramento,95670,"15,959","55,558","$32,312","$320,000","10,692",67.00,2,0.65,1.96,1773,12396,1371,310,0.226112326768782,5.71935483870968,1934,12819,1653,312,0.188747731397459,6.19871794871795
Sacramento,95826,"11,727","39,145","$31,757","$305,800","6,672",56.89,1,0.51,1.68,1183,9013,936,196,0.209401709401709,6.03571428571429,1117,9069,1026,197,0.192007797270955,5.67005076142132
Placer,95678,"14,704","42,053","$38,860","$367,000","9,549",64.94,1,0.42,1.61,1556,10844,1338,236,0.176382660687593,6.59322033898305,1566,10837,1463,237,0.161995898838004,6.60759493670886
Los Angeles,91401,"7,166","39,755","$26,859","$703,100","4,282",59.75,0,0.00,2.01,792,5156,601,144,0.239600665557404,5.5,781,5295,674,144,0.213649851632047,5.42361111111111
Los Angeles,90038,"3,055","28,580","$26,173","$821,600","1,143",37.41,0,0.00,1.73,218,1248,143,53,0.370629370629371,4.11320754716981,280,1288,187,53,0.283422459893048,5.28301886792453
Tulare,93615,"1,372","6,347","$19,798","$135,900",396,28.86,0,0.00,1.53,83,706,58,21,0.362068965517241,3.95238095238095,100,727,71,21,0.295774647887324,4.76190476190476
Los Angeles,90502,"3,223","17,778","$31,273","$459,900","1,732",53.74,0,0.00,1.49,304,2844,233,48,0.206008583690987,6.33333333333333,349,2932,281,48,0.170818505338078,7.27083333333333
Kings,93245,"10,377","38,480","$30,360","$235,300","4,722",45.50,0,0.00,1.47,794,6088,590,153,0.259322033898305,5.18954248366013,910,6661,813,153,0.188191881918819,5.94771241830065
Los Angeles,91711,"10,470","36,777","$37,273","$675,600","4,800",45.85,0,0.00,1.35,905,7923,702,141,0.200854700854701,6.41843971631206,856,8047,720,141,0.195833333333333,6.0709219858156
Monterey,93901,"7,755","28,194","$30,212","$490,300","3,239",41.77,0,0.00,1.28,582,5415,470,99,0.21063829787234,5.87878787878788,611,5419,535,99,0.185046728971963,6.17171717171717
Sonoma,94954,"12,352","38,763","$40,207","$606,200","5,657",45.80,0,0.00,1.16,971,10071,757,143,0.1889035667107,6.79020979020979,1031,10265,935,143,0.152941176470588,7.20979020979021
Napa,94559,"9,472","27,593","$36,927","$640,200","4,016",42.40,0,0.00,1.12,680,6292,553,106,0.191681735985533,6.41509433962264,760,6524,696,106,0.152298850574713,7.16981132075472
Monterey,93926,"2,074","9,171","$27,049","$358,800",741,35.73,0,0.00,1.06,131,1488,99,22,0.222222222222222,5.95454545454545,128,1496,115,22,0.191304347826087,5.81818181818182
Santa Clara,95132,"11,251","41,790","$38,686","$904,200","6,125",54.44,0,0.00,1.06,994,9373,864,119,0.137731481481482,8.35294117647059,1044,9376,987,119,0.120567375886525,8.77310924369748
Sutter,95953,"4,567","10,925","$22,515","$222,400","1,700",37.22,0,0.00,1.03,253,2182,196,47,0.239795918367347,5.38297872340426,393,2295,269,47,0.174721189591078,8.36170212765958
Los Angeles,91101,"1,518","21,395","$43,415","$545,200",476,31.36,0,0.00,0.99,89,722,78,15,0.192307692307692,5.93333333333333,116,752,86,15,0.174418604651163,7.73333333333333
Lake,95458,"9,139","2,960","$23,485","$210,000",807,8.83,0,0.00,0.61,145,1135,82,56,0.682926829268293,2.58928571428571,164,1148,135,56,0.414814814814815,2.92857142857143
